province_state,date,state_count,new_cases
Ohio,2022-04-13,2676629,0
Ohio,2022-04-14,2681437,4808
Ohio,2022-04-15,2681437,0
Ohio,2022-04-16,2681437,0
Ohio,2022-04-17,2681437,0
Ohio,2022-04-18,2681437,0
Ohio,2022-04-19,2681437,0
Ohio,2022-04-20,2681437,0
Ohio,2022-04-21,2688327,6890
Ohio,2022-04-22,2688327,0
Ohio,2022-04-23,2688327,0
Ohio,2022-04-24,2688327,0
Ohio,2022-04-25,2688327,0
Ohio,2022-04-26,2688327,0
Ohio,2022-04-27,2688327,0
Ohio,2022-04-28,2697058,8731
Ohio,2022-04-29,2697058,0
Ohio,2022-04-30,2697058,0
Ohio,2022-05-01,2697058,0
Ohio,2022-05-02,2697058,0
Ohio,2022-05-03,2697058,0
Ohio,2022-05-04,2697058,0
Ohio,2022-05-05,2708071,11013
Ohio,2022-05-06,2708071,0
Ohio,2022-05-07,2708071,0
Ohio,2022-05-08,2708071,0
Ohio,2022-05-09,2708071,0
Ohio,2022-05-10,2708071,0
Ohio,2022-05-11,2708071,0
Ohio,2022-05-12,2724041,15970
Ohio,2022-05-13,2724041,0
Ohio,2022-05-14,2724041,0
Ohio,2022-05-15,2724041,0
Ohio,2022-05-16,2724041,0
Ohio,2022-05-17,2724041,0
Ohio,2022-05-18,2724041,0
Ohio,2022-05-19,2743577,19536
Ohio,2022-05-20,2743577,0
Ohio,2022-05-21,2743577,0
Ohio,2022-05-22,2743577,0
Ohio,2022-05-23,2743577,0
Ohio,2022-05-24,2743577,0
Ohio,2022-05-25,2743577,0
Ohio,2022-05-26,2763123,19546
Ohio,2022-05-27,2763123,0
Ohio,2022-05-28,2763123,0
Ohio,2022-05-29,2763123,0
Ohio,2022-05-30,2763123,0
Ohio,2022-05-31,2763123,0
Ohio,2022-06-01,2763123,0
Ohio,2022-06-02,2780653,17530
Ohio,2022-06-03,2780653,0
Ohio,2022-06-04,2780653,0
Ohio,2022-06-05,2780653,0
Ohio,2022-06-06,2780653,0
Ohio,2022-06-07,2780653,0
Ohio,2022-06-08,2780653,0
Ohio,2022-06-09,2798900,18247
Ohio,2022-06-10,2798900,0
Ohio,2022-06-11,2798900,0
Ohio,2022-06-12,2798900,0
Ohio,2022-06-13,2798900,0
Ohio,2022-06-14,2798900,0
Ohio,2022-06-15,2798900,0
Ohio,2022-06-16,2815069,16169
Ohio,2022-06-17,2815069,0
Ohio,2022-06-18,2815069,0
Ohio,2022-06-19,2815069,0
Ohio,2022-06-20,2815069,0
Ohio,2022-06-21,2815069,0
Ohio,2022-06-22,2815069,0
Ohio,2022-06-23,2831228,16159
Ohio,2022-06-24,2831228,0
Ohio,2022-06-25,2831228,0
Ohio,2022-06-26,2831228,0
Ohio,2022-06-27,2831228,0
Ohio,2022-06-28,2831228,0
Ohio,2022-06-29,2831228,0
Ohio,2022-06-30,2848453,17225
Ohio,2022-07-01,2848453,0
Ohio,2022-07-02,2848453,0
Ohio,2022-07-03,2848453,0
Ohio,2022-07-04,2848453,0
Ohio,2022-07-05,2848453,0
Ohio,2022-07-06,2848453,0
Ohio,2022-07-07,2867291,18838
Ohio,2022-07-08,2867291,0
Ohio,2022-07-09,2867291,0
Ohio,2022-07-10,2867291,0
Ohio,2022-07-11,2867291,0
Ohio,2022-07-12,2867291,0
Ohio,2022-07-13,2867291,0
Ohio,2022-07-14,2891756,24465
Ohio,2022-07-15,2891756,0
Ohio,2022-07-16,2891756,0
Ohio,2022-07-17,2891756,0
Ohio,2022-07-18,2891756,0
Ohio,2022-07-19,2891756,0
Ohio,2022-07-20,2891756,0
Ohio,2022-07-21,2918366,26610
Ohio,2022-07-22,2918366,0
Ohio,2022-07-23,2918366,0
Ohio,2022-07-24,2918366,0
Ohio,2022-07-25,2918366,0
Ohio,2022-07-26,2918366,0
Ohio,2022-07-27,2918366,0
Ohio,2022-07-28,2948242,29876
Ohio,2022-07-29,2948242,0
Ohio,2022-07-30,2948242,0
Ohio,2022-07-31,2948242,0
Ohio,2022-08-01,2948242,0
Ohio,2022-08-02,2948242,0
Ohio,2022-08-03,2948242,0
Ohio,2022-08-04,2976027,27785
Ohio,2022-08-05,2976027,0
Ohio,2022-08-06,2976027,0
Ohio,2022-08-07,2976027,0
Ohio,2022-08-08,2976027,0
Ohio,2022-08-09,2976027,0
Ohio,2022-08-10,2976027,0
Ohio,2022-08-11,3002043,26016
Ohio,2022-08-12,3002043,0
Ohio,2022-08-13,3002043,0
Ohio,2022-08-14,3002043,0
Ohio,2022-08-15,3002043,0
Ohio,2022-08-16,3002043,0
Ohio,2022-08-17,3002043,0
Ohio,2022-08-18,3026110,24067
Ohio,2022-08-19,3026110,0
Ohio,2022-08-20,3026110,0
Ohio,2022-08-21,3026110,0
Ohio,2022-08-22,3026110,0
Ohio,2022-08-23,3026110,0
Ohio,2022-08-24,3026110,0
Ohio,2022-08-25,3049546,23436
Ohio,2022-08-26,3049546,0
Ohio,2022-08-27,3049546,0
Ohio,2022-08-28,3049546,0
Ohio,2022-08-29,3049546,0
Ohio,2022-08-30,3049546,0
Ohio,2022-08-31,3049546,0
Ohio,2022-09-01,3074826,25280
Ohio,2022-09-02,3074826,0
Ohio,2022-09-03,3074826,0
Ohio,2022-09-04,3074826,0
Ohio,2022-09-05,3074826,0
Ohio,2022-09-06,3074826,0
Ohio,2022-09-07,3074826,0
Ohio,2022-09-08,3096557,21731
Ohio,2022-09-09,3096557,0
Ohio,2022-09-10,3096557,0
Ohio,2022-09-11,3096557,0
Ohio,2022-09-12,3096557,0
Ohio,2022-09-13,3096557,0
Ohio,2022-09-14,3096557,0
Ohio,2022-09-15,3117109,20552
Ohio,2022-09-16,3117109,0
Ohio,2022-09-17,3117109,0
Ohio,2022-09-18,3117109,0
Ohio,2022-09-19,3117109,0
Ohio,2022-09-20,3117109,0
Ohio,2022-09-21,3117109,0
Ohio,2022-09-22,3131645,14536
Ohio,2022-09-23,3131645,0
Ohio,2022-09-24,3131645,0
Ohio,2022-09-25,3131645,0
Ohio,2022-09-26,3131645,0
Ohio,2022-09-27,3131645,0
Ohio,2022-09-28,3131645,0
Ohio,2022-09-29,3143746,12101
Ohio,2022-09-30,3143746,0
Ohio,2022-10-01,3143746,0
Ohio,2022-10-02,3143746,0
Ohio,2022-10-03,3143746,0
Ohio,2022-10-04,3143746,0
Ohio,2022-10-05,3143746,0
Ohio,2022-10-06,3153743,9997
Ohio,2022-10-07,3153743,0
Ohio,2022-10-08,3153743,0
Ohio,2022-10-09,3153743,0
Ohio,2022-10-10,3153743,0
Ohio,2022-10-11,3153743,0
Ohio,2022-10-12,3153743,0
Ohio,2022-10-13,3162278,8535
Ohio,2022-10-14,3162278,0
Ohio,2022-10-15,3162278,0
Ohio,2022-10-16,3162278,0
Ohio,2022-10-17,3162278,0
Ohio,2022-10-18,3162278,0
Ohio,2022-10-19,3162278,0
Ohio,2022-10-20,3173375,11097
Ohio,2022-10-21,3173375,0
Ohio,2022-10-22,3173375,0
Ohio,2022-10-23,3173375,0
Ohio,2022-10-24,3173375,0
Ohio,2022-10-25,3173375,0
Ohio,2022-10-26,3173375,0
Ohio,2022-10-27,3185038,11663
Ohio,2022-10-28,3185038,0
Ohio,2022-10-29,3185038,0
Ohio,2022-10-30,3185038,0
Ohio,2022-10-31,3185038,0
Ohio,2022-11-01,3185038,0
Ohio,2022-11-02,3185038,0
Ohio,2022-11-03,3197300,12262
Ohio,2022-11-04,3197300,0
Ohio,2022-11-05,3197300,0
Ohio,2022-11-06,3197300,0
Ohio,2022-11-07,3197300,0
Ohio,2022-11-08,3197300,0
Ohio,2022-11-09,3197300,0
Ohio,2022-11-10,3208165,10865
Ohio,2022-11-11,3208165,0
Ohio,2022-11-12,3208165,0
Ohio,2022-11-13,3208165,0
Ohio,2022-11-14,3208165,0
Ohio,2022-11-15,3208165,0
Ohio,2022-11-16,3208165,0
Ohio,2022-11-17,3218281,10116
Ohio,2022-11-18,3218335,54
Ohio,2022-11-19,3218335,0
Ohio,2022-11-20,3218335,0
Ohio,2022-11-21,3218335,0
Ohio,2022-11-22,3218335,0
Ohio,2022-11-23,3227759,9424
Ohio,2022-11-24,3227759,0
Ohio,2022-11-25,3227759,0
Ohio,2022-11-26,3227759,0
Ohio,2022-11-27,3227759,0
Ohio,2022-11-28,3227759,0
Ohio,2022-11-29,3227759,0
Ohio,2022-11-30,3227759,0
Ohio,2022-12-01,3243850,16091
Ohio,2022-12-02,3243850,0
Ohio,2022-12-03,3243850,0
Ohio,2022-12-04,3243850,0
Ohio,2022-12-05,3243850,0
Ohio,2022-12-06,3243850,0
Ohio,2022-12-07,3243850,0
Ohio,2022-12-08,3259911,16061
Ohio,2022-12-09,3259911,0
Ohio,2022-12-10,3259911,0
Ohio,2022-12-11,3259911,0
Ohio,2022-12-12,3259911,0
Ohio,2022-12-13,3259911,0
Ohio,2022-12-14,3259911,0
Ohio,2022-12-15,3276630,16719
Ohio,2022-12-16,3276630,0
Ohio,2022-12-17,3276630,0
Ohio,2022-12-18,3276630,0
Ohio,2022-12-19,3276630,0
Ohio,2022-12-20,3276630,0
Ohio,2022-12-21,3276630,0
Ohio,2022-12-22,3294521,17891
Ohio,2022-12-23,3294521,0
Ohio,2022-12-24,3294521,0
Ohio,2022-12-25,3294521,0
Ohio,2022-12-26,3294521,0
Ohio,2022-12-27,3294521,0
Ohio,2022-12-28,3294521,0
Ohio,2022-12-29,3307568,13047
Ohio,2022-12-30,3307568,0
Ohio,2022-12-31,3307568,0
Ohio,2023-01-01,3307568,0
Ohio,2023-01-02,3307568,0
Ohio,2023-01-03,3307568,0
Ohio,2023-01-04,3307568,0
Ohio,2023-01-05,3321463,13895
Ohio,2023-01-06,3321463,0
Ohio,2023-01-07,3321463,0
Ohio,2023-01-08,3321463,0
Ohio,2023-01-09,3321463,0
Ohio,2023-01-10,3321463,0
Ohio,2023-01-11,3321463,0
Ohio,2023-01-12,3331651,10188
Ohio,2023-01-13,3331651,0
Ohio,2023-01-14,3331651,0
Ohio,2023-01-15,3331651,0
Ohio,2023-01-16,3331651,0
Ohio,2023-01-17,3331651,0
Ohio,2023-01-18,3331651,0
Ohio,2023-01-19,3339612,7961
Ohio,2023-01-20,3339612,0
Ohio,2023-01-21,3339612,0
Ohio,2023-01-22,3339612,0
Ohio,2023-01-23,3339612,0
Ohio,2023-01-24,3339612,0
Ohio,2023-01-25,3339612,0
Ohio,2023-01-26,3347767,8155
Ohio,2023-01-27,3347767,0
Ohio,2023-01-28,3347767,0
Ohio,2023-01-29,3347767,0
Ohio,2023-01-30,3347767,0
Ohio,2023-01-31,3347767,0
Ohio,2023-02-01,3347767,0
Ohio,2023-02-02,3356027,8260
Ohio,2023-02-03,3356027,0
Ohio,2023-02-04,3356027,0
Ohio,2023-02-05,3356027,0
Ohio,2023-02-06,3356027,0
Ohio,2023-02-07,3356027,0
Ohio,2023-02-08,3356027,0
Ohio,2023-02-09,3364860,8833
Ohio,2023-02-10,3364860,0
Ohio,2023-02-11,3364860,0
Ohio,2023-02-12,3364860,0
Ohio,2023-02-13,3364860,0
Ohio,2023-02-14,3364860,0
Ohio,2023-02-15,3364860,0
Ohio,2023-02-16,3373859,8999
Ohio,2023-02-17,3373859,0
Ohio,2023-02-18,3373859,0
Ohio,2023-02-19,3373859,0
Ohio,2023-02-20,3373859,0
Ohio,2023-02-21,3373859,0
Ohio,2023-02-22,3373859,0
Ohio,2023-02-23,3382995,9136
Ohio,2023-02-24,3382995,0
Ohio,2023-02-25,3382995,0
Ohio,2023-02-26,3382995,0
Ohio,2023-02-27,3382995,0
Ohio,2023-02-28,3382995,0
Ohio,2023-03-01,3382995,0
Ohio,2023-03-02,3392320,9325
Ohio,2023-03-03,3392320,0
Ohio,2023-03-04,3392320,0
Ohio,2023-03-05,3392320,0
Ohio,2023-03-06,3392320,0
Ohio,2023-03-07,3392320,0
Ohio,2023-03-08,3392320,0
Ohio,2023-03-09,3400652,8332
Oklahoma,2020-01-23,0,0
Oklahoma,2020-01-24,0,0
Oklahoma,2020-01-25,0,0
Oklahoma,2020-01-26,0,0
Oklahoma,2020-01-27,0,0
Oklahoma,2020-01-28,0,0
Oklahoma,2020-01-29,0,0
Oklahoma,2020-01-30,0,0
Oklahoma,2020-01-31,0,0
Oklahoma,2020-02-01,0,0
Oklahoma,2020-02-02,0,0
Oklahoma,2020-02-03,0,0
Oklahoma,2020-02-04,0,0
Oklahoma,2020-02-05,0,0
Oklahoma,2020-02-06,0,0
Oklahoma,2020-02-07,0,0
Oklahoma,2020-02-08,0,0
Oklahoma,2020-02-09,0,0
Oklahoma,2020-02-10,0,0
Oklahoma,2020-02-11,0,0
Oklahoma,2020-02-12,0,0
Oklahoma,2020-02-13,0,0
Oklahoma,2020-02-14,0,0
Oklahoma,2020-02-15,0,0
Oklahoma,2020-02-16,0,0
Oklahoma,2020-02-17,0,0
Oklahoma,2020-02-18,0,0
Oklahoma,2020-02-19,0,0
Oklahoma,2020-02-20,0,0
Oklahoma,2020-02-21,0,0
Oklahoma,2020-02-22,0,0
Oklahoma,2020-02-23,0,0
Oklahoma,2020-02-24,0,0
Oklahoma,2020-02-25,0,0
Oklahoma,2020-02-26,0,0
Oklahoma,2020-02-27,0,0
Oklahoma,2020-02-28,0,0
Oklahoma,2020-02-29,0,0
Oklahoma,2020-03-01,0,0
Oklahoma,2020-03-02,0,0
Oklahoma,2020-03-03,0,0
Oklahoma,2020-03-04,0,0
Oklahoma,2020-03-05,0,0
Oklahoma,2020-03-06,0,0
Oklahoma,2020-03-07,1,1
Oklahoma,2020-03-08,1,0
Oklahoma,2020-03-09,1,0
Oklahoma,2020-03-10,2,1
Oklahoma,2020-03-11,2,0
Oklahoma,2020-03-12,3,1
Oklahoma,2020-03-13,3,0
Oklahoma,2020-03-14,4,1
Oklahoma,2020-03-15,4,0
Oklahoma,2020-03-16,10,6
Oklahoma,2020-03-17,17,7
Oklahoma,2020-03-18,17,0
Oklahoma,2020-03-19,44,27
Oklahoma,2020-03-20,49,5
Oklahoma,2020-03-21,53,4
Oklahoma,2020-03-22,67,14
Oklahoma,2020-03-23,81,14
Oklahoma,2020-03-24,106,25
Oklahoma,2020-03-25,164,58
Oklahoma,2020-03-26,248,84
Oklahoma,2020-03-27,322,74
Oklahoma,2020-03-28,377,55
Oklahoma,2020-03-29,429,52
Oklahoma,2020-03-30,481,52
Oklahoma,2020-03-31,568,87
Oklahoma,2020-04-01,721,153
Oklahoma,2020-04-02,881,160
Oklahoma,2020-04-03,990,109
Oklahoma,2020-04-04,1161,171
Oklahoma,2020-04-05,1254,93
Oklahoma,2020-04-06,1329,75
Oklahoma,2020-04-07,1474,145
Oklahoma,2020-04-08,1526,52
Oklahoma,2020-04-09,1686,160
Oklahoma,2020-04-10,1794,108
Oklahoma,2020-04-11,1868,74
Oklahoma,2020-04-12,1970,102
Oklahoma,2020-04-13,2069,99
Oklahoma,2020-04-14,2184,115
Oklahoma,2020-04-15,2263,79
Oklahoma,2020-04-16,2357,94
Oklahoma,2020-04-17,2465,108
Oklahoma,2020-04-18,2465,0
Oklahoma,2020-04-19,2567,102
Oklahoma,2020-04-20,2680,113
Oklahoma,2020-04-21,2807,127
Oklahoma,2020-04-22,2894,87
Oklahoma,2020-04-23,3017,123
Oklahoma,2020-04-24,3121,104
Oklahoma,2020-04-25,3194,73
Oklahoma,2020-04-26,3254,60
Oklahoma,2020-04-27,3281,27
Oklahoma,2020-04-28,3410,129
Oklahoma,2020-04-29,3473,63
Oklahoma,2020-04-30,3618,145
Oklahoma,2020-05-01,3748,130
Oklahoma,2020-05-02,3851,103
Oklahoma,2020-05-03,3972,121
Oklahoma,2020-05-04,4044,72
Oklahoma,2020-05-05,4127,83
Oklahoma,2020-05-06,4202,75
Oklahoma,2020-05-07,4330,128
Oklahoma,2020-05-08,4424,94
Oklahoma,2020-05-09,4490,66
Oklahoma,2020-05-10,4589,99
Oklahoma,2020-05-11,4613,24
Oklahoma,2020-05-12,4732,119
Oklahoma,2020-05-13,4858,126
Oklahoma,2020-05-14,4963,105
Oklahoma,2020-05-15,5087,124
Oklahoma,2020-05-16,5237,150
Oklahoma,2020-05-17,5310,73
Oklahoma,2020-05-18,5398,88
Oklahoma,2020-05-19,5489,91
Oklahoma,2020-05-20,5532,43
Oklahoma,2020-05-21,5680,148
Oklahoma,2020-05-22,5849,169
Oklahoma,2020-05-23,5960,111
Oklahoma,2020-05-24,6037,77
Oklahoma,2020-05-25,6090,53
Oklahoma,2020-05-26,6138,48
Oklahoma,2020-05-27,6229,91
Oklahoma,2020-05-28,6273,44
Oklahoma,2020-05-29,6338,65
Oklahoma,2020-05-30,6418,80
Oklahoma,2020-05-31,6418,0
Oklahoma,2020-06-01,6573,155
Oklahoma,2020-06-02,6692,119
Oklahoma,2020-06-03,6805,113
Oklahoma,2020-06-04,6907,102
Oklahoma,2020-06-05,7007,100
Oklahoma,2020-06-06,7059,52
Oklahoma,2020-06-07,7150,91
Oklahoma,2020-06-08,7205,55
Oklahoma,2020-06-09,7363,158
Oklahoma,2020-06-10,7483,120
Oklahoma,2020-06-11,7626,143
Oklahoma,2020-06-12,7849,223
Oklahoma,2020-06-13,8073,224
Oklahoma,2020-06-14,8231,158
Oklahoma,2020-06-15,8417,186
Oklahoma,2020-06-16,8645,228
Oklahoma,2020-06-17,8904,259
Oklahoma,2020-06-18,9355,451
Oklahoma,2020-06-19,9707,352
Oklahoma,2020-06-20,10038,331
Oklahoma,2020-06-21,10516,478
Oklahoma,2020-06-22,10734,218
Oklahoma,2020-06-23,11031,297
Oklahoma,2020-06-24,11510,479
Oklahoma,2020-06-25,11948,438
Oklahoma,2020-06-26,12347,399
Oklahoma,2020-06-27,12646,299
Oklahoma,2020-06-28,12947,301
Oklahoma,2020-06-29,13175,228
Oklahoma,2020-06-30,13757,582
Oklahoma,2020-07-01,14119,362
Oklahoma,2020-07-02,14531,412
Oklahoma,2020-07-03,15069,538
Oklahoma,2020-07-04,15648,579
Oklahoma,2020-07-05,15931,283
Oklahoma,2020-07-06,16362,431
Oklahoma,2020-07-07,17220,858
Oklahoma,2020-07-08,17894,674
Oklahoma,2020-07-09,18497,603
Oklahoma,2020-07-10,19092,595
Oklahoma,2020-07-11,19779,687
Oklahoma,2020-07-12,20235,456
Oklahoma,2020-07-13,20746,511
Oklahoma,2020-07-14,21740,994
Oklahoma,2020-07-15,22814,1074
Oklahoma,2020-07-16,23440,626
Oklahoma,2020-07-17,24140,700
Oklahoma,2020-07-18,25057,917
Oklahoma,2020-07-19,25266,209
Oklahoma,2020-07-20,25436,170
Oklahoma,2020-07-21,26326,890
Oklahoma,2020-07-22,27298,972
Oklahoma,2020-07-23,27969,671
Oklahoma,2020-07-24,29116,1147
Oklahoma,2020-07-25,30081,965
Oklahoma,2020-07-26,31285,1204
Oklahoma,2020-07-27,32685,1400
Oklahoma,2020-07-28,33775,1090
Oklahoma,2020-07-29,34623,848
Oklahoma,2020-07-30,35740,1117
Oklahoma,2020-07-31,36487,747
Oklahoma,2020-08-01,37731,1244
Oklahoma,2020-08-02,38225,494
Oklahoma,2020-08-03,38602,377
Oklahoma,2020-08-04,39463,861
Oklahoma,2020-08-05,40564,1101
Oklahoma,2020-08-06,41401,837
Oklahoma,2020-08-07,42255,854
Oklahoma,2020-08-08,43080,825
Oklahoma,2020-08-09,43566,486
Oklahoma,2020-08-10,43963,397
Oklahoma,2020-08-11,44728,765
Oklahoma,2020-08-12,45398,670
Oklahoma,2020-08-13,46103,705
Oklahoma,2020-08-14,46897,794
Oklahoma,2020-08-15,47798,901
Oklahoma,2020-08-16,48342,544
Oklahoma,2020-08-17,48711,369
Oklahoma,2020-08-18,49312,601
Oklahoma,2020-08-19,49923,611
Oklahoma,2020-08-20,50669,746
Oklahoma,2020-08-21,51746,1077
Oklahoma,2020-08-22,52599,853
Oklahoma,2020-08-23,53165,566
Oklahoma,2020-08-24,53522,357
Oklahoma,2020-08-25,54172,650
Oklahoma,2020-08-26,54838,666
Oklahoma,2020-08-27,55550,712
Oklahoma,2020-08-28,56260,710
Oklahoma,2020-08-29,57353,1093
Oklahoma,2020-08-30,58119,766
Oklahoma,2020-08-31,58733,614
Oklahoma,2020-09-01,59398,665
Oklahoma,2020-09-02,60118,720
Oklahoma,2020-09-03,61027,909
Oklahoma,2020-09-04,62040,1013
Oklahoma,2020-09-05,63187,1147
Oklahoma,2020-09-06,63607,420
Oklahoma,2020-09-07,64220,613
Oklahoma,2020-09-08,65053,833
Oklahoma,2020-09-09,65929,876
Oklahoma,2020-09-10,66700,771
Oklahoma,2020-09-11,67642,942
Oklahoma,2020-09-12,68659,1017
Oklahoma,2020-09-13,69354,695
Oklahoma,2020-09-14,70223,869
Oklahoma,2020-09-15,71314,1091
Oklahoma,2020-09-16,72284,970
Oklahoma,2020-09-17,73318,1034
Oklahoma,2020-09-18,74567,1249
Oklahoma,2020-09-19,75804,1237
Oklahoma,2020-09-20,76807,1003
Oklahoma,2020-09-21,77908,1101
Oklahoma,2020-09-22,79072,1164
Oklahoma,2020-09-23,80161,1089
Oklahoma,2020-09-24,81244,1083
Oklahoma,2020-09-25,82520,1276
Oklahoma,2020-09-26,83510,990
Oklahoma,2020-09-27,84333,823
Oklahoma,2020-09-28,85194,861
Oklahoma,2020-09-29,86219,1025
Oklahoma,2020-09-30,87199,980
Oklahoma,2020-10-01,88369,1170
Oklahoma,2020-10-02,89559,1190
Oklahoma,2020-10-03,90748,1189
Oklahoma,2020-10-04,90748,0
Oklahoma,2020-10-05,91982,1234
Oklahoma,2020-10-06,93346,1364
Oklahoma,2020-10-07,94352,1006
Oklahoma,2020-10-08,95564,1212
Oklahoma,2020-10-09,97088,1524
Oklahoma,2020-10-10,98621,1533
Oklahoma,2020-10-11,99387,766
Oklahoma,2020-10-12,100184,797
Oklahoma,2020-10-13,101493,1309
Oklahoma,2020-10-14,102615,1122
Oklahoma,2020-10-15,103836,1221
Oklahoma,2020-10-16,105308,1472
Oklahoma,2020-10-17,106468,1160
Oklahoma,2020-10-18,107299,831
Oklahoma,2020-10-19,108073,774
Oklahoma,2020-10-20,109548,1475
Oklahoma,2020-10-21,110855,1307
Oklahoma,2020-10-22,112483,1628
Oklahoma,2020-10-23,113856,1373
Oklahoma,2020-10-24,115685,1829
Oklahoma,2020-10-25,116736,1051
Oklahoma,2020-10-26,117399,663
Oklahoma,2020-10-27,118409,1010
Oklahoma,2020-10-28,119152,743
Oklahoma,2020-10-29,120193,1041
Oklahoma,2020-10-30,121495,1302
Oklahoma,2020-10-31,122762,1267
Oklahoma,2020-11-01,124111,1349
Oklahoma,2020-11-02,125195,1084
Oklahoma,2020-11-03,126526,1331
Oklahoma,2020-11-04,127772,1246
Oklahoma,2020-11-05,129873,2101
Oklahoma,2020-11-06,131751,1878
Oklahoma,2020-11-07,131751,0
Oklahoma,2020-11-08,136258,4507
Oklahoma,2020-11-09,138455,2197
Oklahoma,2020-11-10,140157,1702
Oklahoma,2020-11-11,142334,2177
Oklahoma,2020-11-12,144691,2357
Oklahoma,2020-11-13,147358,2667
Oklahoma,2020-11-14,150205,2847
Oklahoma,2020-11-15,154128,3923
Oklahoma,2020-11-16,156857,2729
Oklahoma,2020-11-17,158408,1551
Oklahoma,2020-11-18,161425,3017
Oklahoma,2020-11-19,164340,2915
Oklahoma,2020-11-20,167261,2921
Oklahoma,2020-11-21,170924,3663
Oklahoma,2020-11-22,174330,3406
Oklahoma,2020-11-23,177874,3544
Oklahoma,2020-11-24,180610,2736
Oklahoma,2020-11-25,184342,3732
Oklahoma,2020-11-26,184342,0
Oklahoma,2020-11-27,187567,3225
Oklahoma,2020-11-28,193824,6257
Oklahoma,2020-11-29,195545,1721
Oklahoma,2020-11-30,197745,2200
Oklahoma,2020-12-01,199482,1737
Oklahoma,2020-12-02,202341,2859
Oklahoma,2020-12-03,204048,1707
Oklahoma,2020-12-04,208875,4827
Oklahoma,2020-12-05,213245,4370
Oklahoma,2020-12-06,216486,3241
Oklahoma,2020-12-07,218389,1903
Oklahoma,2020-12-08,220686,2297
Oklahoma,2020-12-09,222993,2307
Oklahoma,2020-12-10,225453,2460
Oklahoma,2020-12-11,229357,3904
Oklahoma,2020-12-12,233343,3986
Oklahoma,2020-12-13,237682,4339
Oklahoma,2020-12-14,239790,2108
Oklahoma,2020-12-15,242028,2238
Oklahoma,2020-12-16,245272,3244
Oklahoma,2020-12-17,248255,2983
Oklahoma,2020-12-18,251821,3566
Oklahoma,2020-12-19,255941,4120
Oklahoma,2020-12-20,260934,4993
Oklahoma,2020-12-21,263546,2612
Oklahoma,2020-12-22,265747,2201
Oklahoma,2020-12-23,269417,3670
Oklahoma,2020-12-24,272705,3288
Oklahoma,2020-12-25,272705,0
Oklahoma,2020-12-26,276680,3975
Oklahoma,2020-12-27,279325,2645
Oklahoma,2020-12-28,282803,3478
Oklahoma,2020-12-29,284018,1215
Oklahoma,2020-12-30,287292,3274
Oklahoma,2020-12-31,291209,3917
Oklahoma,2021-01-01,291209,0
Oklahoma,2021-01-02,296343,5134
Oklahoma,2021-01-03,304375,8032
Oklahoma,2021-01-04,307091,2716
Oklahoma,2021-01-05,308600,1509
Oklahoma,2021-01-06,311924,3324
Oklahoma,2021-01-07,315730,3806
Oklahoma,2021-01-08,320974,5244
Oklahoma,2021-01-09,325277,4303
Oklahoma,2021-01-10,331775,6498
Oklahoma,2021-01-11,335679,3904
Oklahoma,2021-01-12,337900,2221
Oklahoma,2021-01-13,341820,3920
Oklahoma,2021-01-14,344969,3149
Oklahoma,2021-01-15,348513,3544
Oklahoma,2021-01-16,352145,3632
Oklahoma,2021-01-17,355478,3333
Oklahoma,2021-01-18,357333,1855
Oklahoma,2021-01-19,358909,1576
Oklahoma,2021-01-20,360913,2004
Oklahoma,2021-01-21,363614,2701
Oklahoma,2021-01-22,366576,2962
Oklahoma,2021-01-23,370751,4175
Oklahoma,2021-01-24,373703,2952
Oklahoma,2021-01-25,375487,1784
Oklahoma,2021-01-26,377079,1592
Oklahoma,2021-01-27,379789,2710
Oklahoma,2021-01-28,382120,2331
Oklahoma,2021-01-29,384921,2801
Oklahoma,2021-01-30,387307,2386
Oklahoma,2021-01-31,390197,2890
Oklahoma,2021-02-01,391611,1414
Oklahoma,2021-02-02,392923,1312
Oklahoma,2021-02-03,395062,2139
Oklahoma,2021-02-04,397858,2796
Oklahoma,2021-02-05,400527,2669
Oklahoma,2021-02-06,402590,2063
Oklahoma,2021-02-07,404782,2192
Oklahoma,2021-02-08,405839,1057
Oklahoma,2021-02-09,406920,1081
Oklahoma,2021-02-10,408592,1672
Oklahoma,2021-02-11,410288,1696
Oklahoma,2021-02-12,411727,1439
Oklahoma,2021-02-13,413201,1474
Oklahoma,2021-02-14,414478,1277
Oklahoma,2021-02-15,415210,732
Oklahoma,2021-02-16,415726,516
Oklahoma,2021-02-17,416805,1079
Oklahoma,2021-02-18,417442,637
Oklahoma,2021-02-19,418319,877
Oklahoma,2021-02-20,419298,979
Oklahoma,2021-02-21,420345,1047
Oklahoma,2021-02-22,420856,511
Oklahoma,2021-02-23,421223,367
Oklahoma,2021-02-24,422038,815
Oklahoma,2021-02-25,423191,1153
Oklahoma,2021-02-26,424062,871
Oklahoma,2021-02-27,424843,781
Oklahoma,2021-02-28,425557,714
Oklahoma,2021-03-01,425946,389
Oklahoma,2021-03-02,426065,119
Oklahoma,2021-03-03,426821,756
Oklahoma,2021-03-04,427722,901
Oklahoma,2021-03-05,428645,923
Oklahoma,2021-03-06,429635,990
Oklahoma,2021-03-07,430103,468
Oklahoma,2021-03-08,430286,183
Oklahoma,2021-03-09,430565,279
Oklahoma,2021-03-10,431397,832
Oklahoma,2021-03-11,432103,706
Oklahoma,2021-03-12,432532,429
